C:\ICPMH\1\DATA\15J30l00.B\E6-F1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:03:22 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
76.067,260.00,200994.06,26870.26,7901.76,569324.56,9789544.75,285314.36,113814.44,1362881.15,7041.52
76.405,480.01,214415.86,30901.80,7701.67,604161.02,9535572.09,296673.51,114720.52,1467226.86,6601.34
76.743,440.01,224505.67,33205.95,8401.99,613648.71,10185641.63,284602.55,113378.18,1450899.12,7581.76
77.081,560.01,232507.33,31302.50,7801.71,613372.67,10158598.66,279823.93,120829.43,1478522.30,6341.23
77.418,540.01,223459.30,29474.38,7801.71,616340.70,9534640.84,277553.78,118815.25,1437294.17,7121.56
77.757,420.00,222548.04,27871.80,5700.91,628148.58,9536640.06,255714.26,128116.01,1453198.99,6521.31
78.095,340.00,203825.98,28848.36,7501.58,666803.47,9710750.22,264988.40,110995.83,1458226.60,5721.01
78.433,380.00,184854.06,25743.60,6801.30,578001.38,9092839.27,237451.45,111901.75,1361414.74,6661.36
78.771,300.00,171589.02,24191.43,8401.99,569599.95,9140313.49,237147.25,115962.24,1438510.71,6161.17
79.109,480.01,167920.98,23690.75,8201.89,608507.57,9538335.37,236674.05,115223.91,1434248.21,5741.01
79.447,460.01,168021.91,22639.39,9302.43,577966.94,9322754.11,227651.73,123716.82,1466119.56,5701.00
79.785,660.01,160284.44,21913.48,7201.46,546034.71,8962329.89,211207.59,115190.36,1378992.35,4640.66
80.123,580.01,168762.21,22038.63,6801.30,550126.31,9351678.33,221065.42,119150.95,1333075.16,4760.70
80.461,400.00,169839.02,21688.21,6901.34,558587.45,9004806.45,207731.71,109620.24,1439337.53,4960.76
80.800,440.01,167954.63,23590.62,8301.94,602402.10,8757818.16,255037.49,124489.12,1442948.99,5600.96
81.138,760.02,177210.29,23064.94,7301.50,562544.22,9422247.87,216878.52,113613.09,1390829.46,6161.17
81.476,300.00,177277.62,23515.52,4700.62,545381.52,9026187.70,232348.17,108949.26,1384681.67,5701.00
81.814,240.00,167954.63,22514.23,7001.38,543593.92,8743204.10,206078.39,111096.47,1338981.93,5721.01
82.152,280.00,167113.42,21187.60,6301.12,534212.22,8512804.88,190868.54,115559.52,1312704.85,5881.06
