C:\ICPMH\1\DATA\15J30l00.B\STD_3.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:17:20 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
74.715,1560.07,24850.65,3950.44,3963215.71,125715.53,2051209.81,48937.20,20746.03,87257.69,41412.58
75.053,2260.14,24850.65,3250.30,3861199.70,126051.27,1963313.91,48736.63,19644.72,96708.85,41994.06
75.391,2160.13,23048.23,3925.43,4102566.89,134077.11,1918831.88,49371.79,22014.30,92552.36,39848.68
75.730,2000.11,28322.50,3550.35,3563578.20,123130.63,1990878.36,45394.04,20712.66,96474.17,40791.01
76.068,1840.09,27254.17,3275.30,3637358.68,116284.15,1929168.60,46831.27,19744.84,87793.78,39267.27
76.406,1920.10,22948.10,4050.46,3907589.15,123130.63,1838218.01,48134.91,21313.40,86554.08,38325.04
76.744,1640.07,22614.34,3925.43,3884857.12,112291.59,1911816.64,47399.51,19744.84,88296.38,38946.50
77.082,1780.09,23749.15,4250.51,3769196.96,124540.54,2020957.27,48937.20,18109.68,91647.45,35799.29
77.420,1140.04,24850.65,3975.44,3437300.08,117626.38,1990890.67,46964.97,17775.99,83739.98,38184.70
77.758,1860.10,24016.18,3775.40,3722225.47,111050.40,1859338.52,45761.68,17342.20,86788.61,37703.58
78.096,1680.08,23749.15,3375.32,3633339.53,117928.40,1855340.47,49004.07,20278.80,86721.61,40009.07
78.434,1720.08,22747.85,2825.22,3563658.28,117257.27,1883277.39,46730.99,18243.15,86051.53,38325.04
78.772,2200.13,24483.48,3175.28,3666861.41,110413.05,1917981.29,49940.12,19878.32,83806.98,35157.90
79.110,1860.10,23615.64,3025.26,3658503.99,113969.02,1863051.02,48001.21,18209.78,86185.54,37683.54
79.448,2260.14,24450.10,3000.25,3222501.83,112190.95,1769095.74,45360.61,18910.55,83974.47,35097.77
79.786,1980.11,21045.76,3675.38,3275262.38,105952.35,1776843.59,45360.61,17809.36,78849.90,36701.30
80.124,1880.10,19410.57,3675.38,3270478.39,108903.66,1859723.48,42620.17,15273.55,84912.47,32692.77
80.462,1740.08,24450.10,3575.36,3465455.94,111821.95,1745895.55,45594.56,18676.96,84610.96,35979.69
80.800,1480.06,19343.83,3225.29,3367082.11,107662.71,1796846.52,44224.28,18109.68,83070.03,35679.03
81.138,2100.12,20077.97,4000.45,3296875.85,116988.80,1799665.08,45895.38,15340.28,76606.32,34997.56
81.476,1760.09,20244.83,2800.22,3197953.98,101023.40,1754537.34,45126.65,16541.41,80256.49,34536.57
81.814,1600.07,19911.12,3850.42,3294512.18,102163.31,1749608.05,45093.23,17809.36,80959.84,37402.89
82.152,1700.08,20745.41,2550.18,3248191.28,102364.47,1682397.89,44792.43,18009.57,76237.98,34336.15
82.490,1600.07,23281.87,3025.26,3296453.20,105281.66,1800248.67,46563.87,18176.42,77543.90,37683.54
82.828,1900.10,22080.34,3425.33,3563886.80,105482.86,1652368.59,44391.38,17308.84,75970.12,35979.69
83.166,1480.06,20044.60,2700.20,2934985.03,102062.71,1647712.54,46831.27,17308.84,72756.05,31971.34
83.504,1960.11,20011.23,3475.34,2922300.07,99414.25,1563193.78,45627.99,15040.01,70914.92,31811.03
83.842,1600.07,20411.69,2775.22,3173120.97,100554.04,1540800.72,45561.15,16541.41,71584.41,34797.13
84.180,1760.09,20244.83,3525.35,3411256.72,107226.72,1814210.98,40782.33,16808.33,73090.82,34797.13
84.518,2420.16,20945.64,3550.35,3357445.78,99581.85,1608619.27,44725.60,15774.01,76204.50,33354.11
84.856,1640.07,19443.94,2975.25,3329358.67,101090.44,1609525.72,44591.90,15774.01,68404.62,34877.30
85.194,1440.06,22380.72,2725.21,3003067.84,99380.72,1571009.90,45394.04,14806.47,69375.23,32933.26
