C:\ICPMH\1\DATA\15J30l00.B\LN1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  11:58:02 am using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
74.377,740.02,319574.03,45232.39,21312.77,627837.77,9986699.44,182645.35,110123.50,1350188.31,1040.03
74.715,540.01,358130.31,49318.22,18809.95,623624.75,10123013.51,187733.81,114485.60,1316014.61,880.02
75.053,1120.03,382972.37,52477.24,20111.38,604471.50,10139943.20,192790.11,114854.76,1359959.54,1140.04
75.391,800.02,418764.27,55586.65,25518.31,586682.63,9451885.37,193767.81,113982.23,1328538.57,1200.04
75.729,560.01,417945.45,57116.49,24016.22,590749.10,10359130.70,202434.88,114921.86,1320979.85,800.02
76.067,560.01,438121.56,56339.02,21913.50,650335.43,9562869.74,184363.79,114217.12,1293184.92,800.02
76.405,720.01,439487.90,58972.52,25918.88,575866.22,9495231.46,191374.16,124959.22,1365009.54,1420.06
76.743,660.01,430608.41,56138.37,26820.22,601746.89,9752879.12,187295.67,108311.85,1374247.17,1240.05
77.081,640.01,445877.09,55034.94,23415.41,615443.31,9274249.43,180590.17,112774.19,1284276.85,1160.04
77.418,800.02,432349.75,57668.26,18609.74,601298.58,9581941.62,193295.81,112606.40,1326198.47,760.02
77.757,660.01,400177.74,58295.30,30225.68,603850.60,9825080.69,189924.68,112841.29,1323859.01,720.02
78.095,680.01,403143.50,55335.88,27320.98,605816.68,9991504.13,189789.86,108781.51,1335668.13,1280.05
78.433,600.01,385696.92,57016.16,27821.76,626318.18,10244241.64,204695.09,112237.30,1359238.18,820.02
78.771,600.01,386071.59,50521.60,25318.02,644457.83,10375172.89,194408.44,111968.84,1484519.30,1120.04
79.110,620.01,360442.91,45884.06,24416.77,652341.29,10275214.29,189486.46,114452.03,1348285.06,3400.35
79.448,460.01,339232.49,47287.72,29825.00,635022.93,10384876.01,198353.73,114988.99,1295232.84,1240.05
79.786,960.03,346095.97,48942.18,27320.98,677224.75,10269018.20,189621.29,114754.08,1364395.99,1260.05
80.124,700.01,335699.88,48039.74,25918.88,695173.58,10099788.51,187464.20,114317.81,1467412.14,980.03
80.462,820.02,308514.95,51148.38,26820.22,745025.21,10032690.07,193565.52,113948.67,1482803.81,940.03
80.800,720.01,308548.87,44580.75,33932.36,692885.56,10584836.96,202603.55,130702.33,1407181.02,1280.05
81.138,760.02,292989.49,44756.19,30125.52,626111.02,10174200.23,195251.37,118043.22,1401736.88,920.03
81.476,780.02,285705.93,40395.78,30426.02,625282.18,10662824.46,195386.22,123280.33,1472392.22,1160.04
81.814,660.01,265699.92,36236.84,26920.37,633088.17,10478148.67,195824.58,115995.82,1484533.50,1160.04
82.152,720.01,258461.29,34057.55,33531.60,652583.41,10054145.54,196566.41,127847.33,1464489.75,1560.07
82.490,940.02,251698.83,36061.49,33130.86,660435.82,10287308.04,212085.14,137589.90,1646333.24,1120.04
82.828,740.02,254538.74,36587.56,34032.55,753022.80,10501261.95,205673.52,125698.00,1512033.11,1440.06
83.166,1100.03,244229.25,31853.47,40445.97,648917.79,10064047.88,196465.26,132852.29,1786497.31,1780.10
83.504,1060.03,256466.07,33481.46,41849.21,642349.17,10387520.54,237147.25,145287.08,1500390.79,1260.05
83.842,700.01,244398.22,33331.17,40345.75,609300.99,10049843.19,207596.73,131945.24,1465905.76,1800.10
84.180,560.01,242776.26,34633.66,50872.71,609266.48,9698153.34,223463.24,116331.44,1572202.51,1440.06
84.518,1000.03,270572.42,37915.34,53881.56,600884.71,9275161.93,185408.44,116230.76,1364536.88,1300.05
84.856,940.02,229502.07,35886.14,56790.60,549919.93,8580697.85,180522.81,106768.78,1256539.87,3240.32
