Date: "11:43:01 29/03/2019"

Cycle,Timestamp,C(13),Mode,Na(23),Mode,Mg(24),Mode,Mg(25),Mode,Al(27),Mode,Si(29),Mode,Ca(43),Mode,Ca(44),Mode,Mn(55),Mode,Zn(66),Mode,Sr(86),Mode,Sr(88),Mode,Ba(137),Mode,Ba(138),Mode,Th(232),Mode,U(238),Mode,Th(248),Mode
4215,4865.07499,37595.72,1,143705.15,1,00.00E00,1,00.00E00,1,2654.80,1,15038.64,1,2743.42,1,16329.65,1,1659.06,1,00.00E00,1,3945.65,1,1613.28,1,00.00E00,1,1035.10,1,00.00E00,1,00.00E00,1,00.00E00,1

4216,4866.17499,39731.15,1,148319.30,1,388.68,1,00.00E00,1,2340.08,1,13727.60,1,2943.14,1,13453.23,1,1475.56,1,00.00E00,1,3636.53,1,2376.14,1,00.00E00,1,859.66,1,00.00E00,1,00.00E00,1,00.00E00,1

4217,4867.27499,40176.04,1,133189.53,1,388.68,1,00.00E00,1,2528.21,1,12972.87,1,3199.63,1,11603.83,1,950.32,1,00.00E00,1,3918.38,1,3175.34,1,168.07,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

4218,4868.37499,41355.04,1,151429.53,1,188.68,1,00.00E00,1,2528.21,1,11772.49,1,3447.70,1,10964.39,1,1217.14,1,82.64,1,2972.84,1,1724.40,1,00.00E00,1,912.29,1,00.00E00,1,00.00E00,1,00.00E00,1

4219,4869.47499,42689.80,1,136271.71,1,788.69,1,192.31,1,2401.62,1,11840.80,1,2304.04,1,10614.16,1,1550.49,1,149.25,1,3291.05,1,2279.98,1,168.07,1,1385.99,1,00.00E00,1,00.00E00,1,00.00E00,1

4220,4870.57499,42756.54,1,145137.68,1,377.36,1,00.00E00,1,3602.49,1,13761.75,1,3622.20,1,12824.37,1,1042.06,1,74.63,1,3063.76,1,1976.55,1,179.27,1,1140.37,1,41.84,1,00.00E00,1,00.00E00,1

4221,4871.67499,33881.24,1,140177.74,1,200.00,1,00.00E00,1,2327.78,1,11517.13,1,2610.98,1,12442.28,1,1308.89,1,74.63,1,2981.93,1,1273.52,1,347.34,1,1140.37,1,00.00E00,1,42.55,1,00.00E00,1

4222,4872.77499,42578.57,1,148370.04,1,00.00E00,1,192.31,1,1972.62,1,11798.52,1,3788.28,1,13225.03,1,1325.71,1,00.00E00,1,4345.69,1,2354.77,1,263.31,1,1175.46,1,00.00E00,1,00.00E00,1,00.00E00,1

4223,4873.87499,38730.15,1,142672.56,1,188.68,1,00.00E00,1,2213.49,1,13060.70,1,4824.76,1,13482.41,1,850.16,1,00.00E00,1,3882.01,1,1688.07,1,168.07,1,842.11,1,00.00E00,1,00.00E00,1,00.00E00,1

4224,4874.97499,39086.06,1,143558.91,1,954.73,1,00.00E00,1,2238.11,1,15949.57,1,2627.79,1,11967.34,1,1400.64,1,00.00E00,1,2727.37,1,2198.78,1,00.00E00,1,684.22,1,00.00E00,1,00.00E00,1,00.00E00,1

4225,4876.07499,40331.76,1,140461.24,1,388.68,1,00.00E00,1,2275.03,1,13948.81,1,3456.11,1,12498.00,1,1308.89,1,00.00E00,1,2572.81,1,2739.41,1,179.27,1,1368.44,1,00.00E00,1,00.00E00,1,55.25,1

4226,4877.17499,36817.21,1,147641.77,1,577.36,1,217.39,1,2895.68,1,14039.90,1,4309.67,1,13020.72,1,1675.88,1,165.29,1,4245.68,1,2051.34,1,347.34,1,842.11,1,00.00E00,1,00.00E00,1,00.00E00,1

4227,4878.27499,41733.22,1,148704.33,1,388.68,1,217.39,1,2173.06,1,11943.27,1,4236.09,1,13477.11,1,1067.29,1,157.27,1,2800.10,1,2153.91,1,179.27,1,1087.73,1,00.00E00,1,00.00E00,1,00.00E00,1

4228,4879.37499,41421.78,1,142830.73,1,188.68,1,00.00E00,1,2111.52,1,13441.32,1,3016.72,1,12036.32,1,1058.88,1,00.00E00,1,3827.46,1,4818.67,1,84.03,1,1193.00,1,00.00E00,1,00.00E00,1,00.00E00,1

4229,4880.47499,44714.27,1,144991.44,1,00.00E00,1,00.00E00,1,3438.97,1,14908.51,1,3050.36,1,11112.97,1,1684.29,1,157.27,1,2336.43,1,2865.49,1,179.27,1,894.75,1,00.00E00,1,00.00E00,1,00.00E00,1

4230,4881.57499,40620.94,1,138858.78,1,966.05,1,00.00E00,1,2756.78,1,13483.61,1,2636.20,1,11248.29,1,1409.05,1,74.63,1,3763.82,1,2844.12,1,95.24,1,1473.71,1,00.00E00,1,42.55,1,00.00E00,1

4231,4882.67499,39820.13,1,140482.13,1,188.68,1,00.00E00,1,2401.62,1,13003.77,1,2909.50,1,12153.07,1,967.14,1,239.92,1,2436.44,1,2946.69,1,00.00E00,1,842.11,1,52.36,1,00.00E00,1,00.00E00,1

4232,4883.77499,36283.38,1,149671.41,1,200.00,1,00.00E00,1,2148.44,1,13883.75,1,2602.57,1,14801.19,1,1058.88,1,00.00E00,1,3645.62,1,2072.70,1,190.48,1,1649.16,1,00.00E00,1,00.00E00,1,00.00E00,1

4233,4884.87499,44247.07,1,145848.00,1,588.68,1,00.00E00,1,3414.35,1,14539.27,1,2610.98,1,11075.83,1,983.96,1,74.63,1,3800.18,1,2532.13,1,263.31,1,596.50,1,00.00E00,1,00.00E00,1,00.00E00,1

4234,4885.97499,38352.00,1,141425.13,1,388.68,1,00.00E00,1,2364.70,1,13140.40,1,3182.81,1,14209.46,1,1033.65,1,82.64,1,3100.12,1,1703.03,1,84.03,1,1070.19,1,00.00E00,1,42.55,1,00.00E00,1

4235,4887.07499,39909.11,1,144597.49,1,577.36,1,192.31,1,1935.70,1,11387.01,1,2619.39,1,10194.95,1,1500.79,1,82.64,1,3254.68,1,3331.34,1,179.27,1,701.76,1,00.00E00,1,00.00E00,1,00.00E00,1

4236,4888.17499,40620.94,1,155799.79,1,766.05,1,217.39,1,2009.54,1,13429.93,1,3033.54,1,10847.65,1,1417.46,1,00.00E00,1,2891.02,1,1673.11,1,84.03,1,631.58,1,00.00E00,1,42.55,1,00.00E00,1

4237,4889.27499,38329.76,1,137674.14,1,00.00E00,1,00.00E00,1,2009.54,1,12340.15,1,2619.39,1,11691.39,1,1317.30,1,82.64,1,3181.95,1,2006.46,1,95.24,1,1280.72,1,00.00E00,1,00.00E00,1,00.00E00,1

4238,4890.37499,33859.00,1,140488.10,1,377.36,1,192.31,1,2275.03,1,11318.70,1,3340.48,1,11309.32,1,1167.45,1,82.64,1,3081.94,1,1976.55,1,285.72,1,1157.91,1,00.00E00,1,00.00E00,1,00.00E00,1

4239,4891.47499,35971.98,1,152271.30,1,577.36,1,00.00E00,1,2769.08,1,15015.87,1,2884.28,1,13248.91,1,1375.41,1,74.63,1,3181.95,1,2117.58,1,190.48,1,701.76,1,00.00E00,1,00.00E00,1,00.00E00,1

4240,4892.57499,39108.30,1,143958.82,1,577.36,1,00.00E00,1,2491.29,1,12008.34,1,15300.43,1,18213.76,1,1434.28,1,00.00E00,1,3663.81,1,2532.13,1,179.27,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

4241,4893.67499,42400.60,1,432114.61,1,29777.29,1,2190.70,1,4929.99,1,14207.44,1,243783.76,1,883308.32,1,975.55,1,74.63,1,40211.43,1,324754.85,1,274.51,1,1842.15,1,00.00E00,1,00.00E00,1,00.00E00,1

4242,4894.77499,42778.78,1,962546.18,1,30162.49,1,5778.02,1,4210.84,1,14417.27,1,294644.80,1,2845563.82,1,1058.88,1,00.00E00,1,100263.87,1,588454.87,1,168.07,1,1859.69,1,00.00E00,1,42.55,1,00.00E00,1

4243,4895.87499,54504.37,1,1139949.17,1,38777.58,1,6304.85,1,10412.77,1,14638.49,1,203070.19,1,5862171.23,1,1592.54,1,74.63,1,153334.38,1,1164076.24,1,431.37,1,2368.49,1,314.14,1,00.00E00,1,42.92,1

4244,4896.97499,55528.02,1,1174986.11,1,51917.23,1,7759.96,1,9781.45,1,14272.51,1,391614.32,1,3115820.15,1,1492.38,1,00.00E00,1,168706.15,1,1011762.96,1,453.78,1,2017.60,1,00.00E00,1,54.35,1,00.00E00,1

4245,4898.07499,48385.27,1,1344929.57,1,154790.49,1,9951.09,1,8541.71,1,14836.94,1,414703.70,1,5380316.87,1,1150.63,1,00.00E00,1,142055.82,1,1860649.20,1,621.85,1,2368.49,1,00.00E00,1,54.35,1,00.00E00,1

4246,4899.17499,51433.57,1,1904220.13,1,128454.50,1,9106.40,1,6714.71,1,46424.10,1,643300.14,1,2831760.50,1,1317.30,1,82.64,1,123228.92,1,2657358.64,1,420.17,1,2614.12,1,00.00E00,1,96.90,1,00.00E00,1

4247,4900.27499,47962.53,1,1341014.03,1,43412.60,1,7701.42,1,6007.84,1,14130.99,1,267256.79,1,5710060.71,2,2009.23,1,00.00E00,1,146946.45,1,1190476.53,1,537.82,1,2228.13,1,00.00E00,1,54.35,1,00.00E00,1

4248,4901.37499,48541.02,1,1419567.03,1,36956.96,1,12443.44,1,345556.99,1,15103.71,1,307083.23,1,7068278.29,2,1492.38,1,00.00E00,1,84900.54,1,1014638.99,1,1932.82,1,2280.77,1,52.36,1,00.00E00,1,00.00E00,1

4249,4902.47499,54304.09,1,1124702.82,1,59921.04,1,5736.20,1,3577.87,1,15560.80,1,536681.32,1,3695438.56,2,1058.88,1,82.64,1,142566.76,1,761625.42,1,453.78,1,1964.96,1,41.84,1,00.00E00,1,00.00E00,1

4250,4903.57499,50632.54,1,1091635.53,1,39340.40,1,10059.81,1,4247.77,1,19300.66,1,307413.73,1,3177090.30,2,1392.23,1,157.27,1,91715.80,1,680112.58,1,453.78,1,3438.75,1,00.00E00,1,00.00E00,1,00.00E00,1

4251,4904.67499,42956.76,1,1575601.75,1,51989.02,1,6530.64,1,4235.46,1,12907.81,1,420431.41,1,4271499.89,1,1567.31,1,247.93,1,116900.57,1,742866.07,1,453.78,1,1543.89,1,00.00E00,1,00.00E00,1,00.00E00,1

4252,4905.77499,39553.19,1,1015935.36,1,56206.13,1,4481.86,1,3565.56,1,12706.12,1,302522.16,1,3129808.67,1,1834.14,1,82.64,1,112597.15,1,478877.71,1,84.03,1,1087.73,1,00.00E00,1,42.55,1,00.00E00,1

4253,4906.87499,42356.11,1,666322.80,1,24958.85,1,5184.29,1,3475.89,1,14550.66,1,100607.68,1,1794575.16,1,1308.89,1,82.64,1,83943.94,1,424416.40,1,190.48,1,771.94,1,00.00E00,1,42.55,1,00.00E00,1

4254,4907.97499,38574.44,1,1107248.42,1,34513.23,1,1588.66,1,3300.07,1,15214.32,1,261077.21,1,2148759.39,1,1125.40,1,00.00E00,1,50614.33,1,354119.65,1,00.00E00,1,1614.07,1,00.00E00,1,00.00E00,1,00.00E00,1

4255,4909.07499,40665.44,1,539228.14,1,16758.28,1,2650.59,1,3034.58,1,14093.58,1,76688.03,1,985641.62,1,958.73,1,74.63,1,30275.27,1,190835.32,1,95.24,1,1157.91,1,00.00E00,1,96.90,1,00.00E00,1

4256,4910.17499,43646.40,1,588767.61,1,21281.22,1,3470.05,1,3096.11,1,15129.74,1,78531.05,1,1171631.53,1,1033.65,1,82.64,1,26900.10,1,247071.99,1,84.03,1,1543.89,1,00.00E00,1,00.00E00,1,00.00E00,1

4257,4911.27499,46805.58,1,531716.96,1,16981.02,1,1446.51,1,2565.13,1,15461.57,1,65130.56,1,1066547.92,1,5495.80,1,00.00E00,1,36289.44,1,213539.08,1,274.51,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

4258,4912.37499,43735.39,1,571745.76,1,14149.71,1,1806.06,1,3500.51,1,16117.12,1,62376.47,1,999150.88,1,616.98,1,239.92,1,36981.00,1,198628.00,1,347.34,1,1175.46,1,00.00E00,1,00.00E00,1,00.00E00,1

4259,4913.47499,39286.26,1,445690.21,1,10273.04,1,2943.25,1,2528.21,1,13441.32,1,52519.77,1,764645.84,1,1067.29,1,82.64,1,34824.49,1,147319.99,1,285.72,1,1315.81,1,00.00E00,1,96.90,1,00.00E00,1

4260,4914.57499,44692.02,1,491800.80,1,26884.65,1,2165.61,1,2123.83,1,15507.12,1,67501.58,1,821693.12,1,1325.71,1,82.64,1,17694.88,1,160598.26,1,274.51,1,982.47,1,00.00E00,1,00.00E00,1,00.00E00,1

4261,4915.67499,44958.99,1,467207.22,1,14093.09,1,1396.35,1,1972.62,1,15713.70,1,51090.52,1,930072.55,1,958.73,1,74.63,1,21132.94,1,199824.20,1,369.75,1,1087.73,1,00.00E00,1,00.00E00,1,00.00E00,1

4262,4916.77499,44069.10,1,477023.56,1,15837.15,1,3277.73,1,2920.29,1,11463.46,1,243113.25,1,1171486.73,1,1142.22,1,149.25,1,21878.80,1,199660.98,1,95.24,1,947.38,1,00.00E00,1,108.70,1,00.00E00,1

4263,4917.87499,48007.03,1,375331.01,1,8838.73,1,819.41,1,2503.60,1,14947.55,1,40790.51,1,926254.66,1,1325.71,1,00.00E00,1,17221.95,1,108469.73,1,285.72,1,614.04,1,00.00E00,1,00.00E00,1,00.00E00,1

4264,4918.97499,37929.37,1,410328.22,1,8083.85,1,1689.00,1,3108.42,1,12618.28,1,43770.38,1,1039150.65,1,1133.81,1,82.64,1,24826.01,1,163617.06,1,179.27,1,859.66,1,00.00E00,1,00.00E00,1,00.00E00,1

4265,4920.07499,45782.16,1,410881.07,1,12360.43,1,794.32,1,2238.11,1,11917.25,1,35624.69,1,654008.07,1,2000.82,1,00.00E00,1,34023.79,1,133387.97,1,95.24,1,1438.62,1,52.36,1,00.00E00,1,00.00E00,1

4266,4921.17499,37061.88,1,468567.28,1,7340.31,1,627.10,1,2250.42,1,12728.89,1,74906.17,1,1402778.95,1,967.14,1,165.29,1,26981.97,1,381191.21,1,84.03,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

4267,4922.27499,36995.15,1,536889.03,1,27692.75,1,2725.85,1,3565.56,1,14173.28,1,61445.85,1,1149529.94,1,875.39,1,00.00E00,1,26800.03,1,176426.47,1,168.07,1,1210.54,1,00.00E00,1,127.66,1,00.00E00,1

4268,4923.37499,42467.34,1,289229.79,1,6517.52,1,409.70,1,2907.98,1,14794.65,1,22823.52,1,1292535.03,1,1133.81,1,00.00E00,1,14129.81,1,85094.00,1,00.00E00,1,1140.37,1,00.00E00,1,00.00E00,1,00.00E00,1

4269,4924.47499,37484.50,1,332180.49,1,44787.73,1,4322.98,1,5485.61,1,11730.20,1,51332.58,1,1280117.84,1,1142.22,1,149.25,1,34915.48,1,196613.65,1,00.00E00,1,1929.87,1,00.00E00,1,00.00E00,1,00.00E00,1

4270,4925.57499,42044.66,1,701771.70,1,19748.35,1,5368.26,1,4423.60,1,11985.56,1,89489.86,1,2516102.15,1,1108.58,1,00.00E00,1,45690.13,1,550458.19,1,526.61,1,1649.16,1,00.00E00,1,42.55,1,00.00E00,1

4271,4926.67499,55082.95,1,969797.94,1,38966.44,1,8855.51,1,4590.63,1,13517.77,1,260721.70,1,2520911.03,2,950.32,1,00.00E00,1,84053.27,1,866296.91,1,95.24,1,2736.94,1,00.00E00,1,151.25,1,00.00E00,1

4272,4927.77499,49720.26,1,2936861.54,1,83356.07,1,3587.12,1,18218.00,1,14314.80,1,274734.95,1,5062462.33,2,1767.62,1,00.00E00,1,88435.58,1,1290693.81,1,946.79,1,3438.75,1,00.00E00,1,54.35,1,00.00E00,1

4273,4928.87499,52256.88,1,1267520.46,1,46967.62,1,5426.80,1,5840.80,1,16528.67,1,192943.78,1,4016633.21,1,1050.47,1,00.00E00,1,56440.43,1,551015.04,1,190.48,1,5035.41,1,00.00E00,1,00.00E00,1,00.00E00,1

4274,4929.97499,44491.79,1,1187993.47,1,38611.38,1,2291.04,1,5019.66,1,11642.37,1,174352.00,1,2890516.75,1,1125.40,1,00.00E00,1,129293.77,1,509495.63,1,549.02,1,1438.62,1,00.00E00,1,00.00E00,1,00.00E00,1

4275,4931.07499,39753.39,1,588369.21,1,11937.66,1,2918.17,1,4803.39,1,13293.30,1,183529.58,1,1989710.53,1,1567.31,1,157.27,1,38382.34,1,658610.59,1,431.37,1,1929.87,1,00.00E00,1,00.00E00,1,00.00E00,1

4276,4932.17499,42422.84,1,501933.42,1,9695.53,1,986.63,1,3059.19,1,14028.52,1,77753.81,1,1382949.72,1,1050.47,1,82.64,1,30893.93,1,215307.22,1,431.37,1,1719.34,1,00.00E00,1,00.00E00,1,00.00E00,1

4277,4933.27499,40620.94,1,484033.71,1,8219.73,1,1446.51,1,3300.07,1,13140.40,1,78444.69,1,1128169.22,1,967.14,1,74.63,1,37099.29,1,209180.30,1,179.27,1,1122.82,1,00.00E00,1,54.35,1,00.00E00,1

4278,4934.37499,38218.54,1,551929.84,1,9793.67,1,1254.20,1,4019.19,1,12164.48,1,72909.58,1,1163509.98,1,958.73,1,00.00E00,1,24544.01,1,201366.21,1,179.27,1,807.03,1,00.00E00,1,00.00E00,1,00.00E00,1

4279,4935.47499,37106.37,1,475612.05,1,8563.20,1,1229.12,1,2262.72,1,14550.66,1,57845.70,1,1328591.93,1,616.98,1,00.00E00,1,23488.82,1,184551.20,1,00.00E00,1,1526.35,1,00.00E00,1,00.00E00,1,00.00E00,1

4280,4936.57499,40865.64,1,435033.80,1,5819.30,1,00.00E00,1,2515.90,1,15671.41,1,58420.44,1,879334.91,1,1217.14,1,00.00E00,1,24498.53,1,170777.71,1,95.24,1,1456.17,1,00.00E00,1,00.00E00,1,00.00E00,1

4281,4937.67499,41799.96,1,525885.63,1,9672.89,1,409.70,1,3046.88,1,14261.12,1,72454.67,1,1157389.19,1,1475.56,1,82.64,1,29774.89,1,235899.07,1,190.48,1,1298.27,1,00.00E00,1,54.35,1,00.00E00,1

4282,4938.77499,37751.42,1,424942.32,1,7472.41,1,794.32,1,2932.60,1,12439.36,1,60136.29,1,923175.64,1,1483.97,1,00.00E00,1,25135.29,1,174445.45,1,95.24,1,1315.81,1,00.00E00,1,00.00E00,1,00.00E00,1

4283,4939.87499,42489.58,1,470580.37,1,8163.11,1,1856.23,1,3312.38,1,13952.07,1,72728.45,1,992864.84,1,1133.81,1,00.00E00,1,22842.99,1,191672.71,1,00.00E00,1,842.11,1,00.00E00,1,00.00E00,1,00.00E00,1

4284,4940.97499,33169.52,1,390640.92,1,7295.02,1,819.41,1,2630.19,1,13106.25,1,57574.12,1,837151.65,1,941.91,1,00.00E00,1,21160.23,1,167009.46,1,95.24,1,1736.88,1,00.00E00,1,00.00E00,1,00.00E00,1

4285,4942.07499,37061.88,1,478724.06,1,8295.21,1,1998.38,1,2883.37,1,13750.37,1,74341.72,1,1316075.80,1,1133.81,1,157.27,1,29110.76,1,202135.10,1,274.51,1,1947.42,1,00.00E00,1,00.00E00,1,00.00E00,1

4286,4943.17499,40131.55,1,474652.01,1,7940.42,1,1229.12,1,3806.44,1,14550.66,1,70746.71,1,1718373.48,1,1208.73,1,00.00E00,1,94367.51,1,213897.86,1,442.58,1,1947.42,1,00.00E00,1,00.00E00,1,00.00E00,1

4287,4944.27499,34237.10,1,521974.44,1,7729.06,1,1204.03,1,3438.97,1,14405.89,1,67623.72,1,1129992.29,1,1317.30,1,149.25,1,26263.30,1,199832.79,1,179.27,1,1473.71,1,52.36,1,00.00E00,1,00.00E00,1

4288,4945.37499,37173.10,1,438350.09,1,8295.21,1,4088.84,1,5158.57,1,15370.48,1,66214.98,1,955541.71,1,800.47,1,165.29,1,24826.01,1,197998.77,1,464.99,1,666.67,1,00.00E00,1,00.00E00,1,00.00E00,1

4289,4946.47499,44758.76,1,443762.58,1,7706.41,1,1396.35,1,3071.50,1,15583.57,1,54393.23,1,817273.63,1,1217.14,1,00.00E00,1,37890.95,1,156708.70,1,00.00E00,1,771.94,1,00.00E00,1,00.00E00,1,00.00E00,1

4290,4947.57499,39975.84,1,412437.51,1,6242.00,1,627.10,1,3741.39,1,15759.25,1,51734.62,1,832329.52,1,1300.48,1,82.64,1,19613.98,1,151466.02,1,95.24,1,1350.90,1,00.00E00,1,00.00E00,1,00.00E00,1

4291,4948.67499,39041.57,1,430410.10,1,5207.89,1,627.10,1,4590.63,1,14039.90,1,58087.81,1,807302.19,2,1050.47,1,165.29,1,23270.51,1,186034.65,1,95.24,1,1070.19,1,00.00E00,1,00.00E00,1,00.00E00,1

4292,4949.77499,39842.37,1,438930.39,1,4064.36,1,192.31,1,3565.56,1,14627.11,1,55380.53,1,879774.27,1,1150.63,1,00.00E00,1,21414.91,1,309211.66,1,431.37,1,982.47,1,00.00E00,1,42.55,1,00.00E00,1

4293,4950.87499,41399.53,1,517693.07,1,5785.33,1,2408.10,1,6310.28,1,14848.33,1,60319.45,1,1278750.87,1,1308.89,1,82.64,1,23334.19,1,163104.25,1,537.82,1,1877.24,1,00.00E00,1,42.55,1,00.00E00,1

4294,4951.97499,40709.93,1,509779.33,1,7653.57,1,1036.80,1,8107.37,1,14261.12,1,72888.52,1,1131007.56,1,1483.97,1,306.53,1,24516.72,1,207743.24,1,263.31,1,2157.95,1,00.00E00,1,00.00E00,1,00.00E00,1

4295,4953.07499,37506.75,1,474600.84,1,9495.48,1,1036.80,1,5840.80,1,15648.64,1,57399.39,1,1247446.59,1,1317.30,1,82.64,1,22988.53,1,159122.20,1,526.61,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

4296,4954.17499,35082.29,1,418089.88,1,6830.78,1,384.62,1,6081.69,1,14280.64,1,50499.05,1,797178.20,1,1409.05,1,82.64,1,17894.98,1,134104.08,1,358.55,1,1789.51,1,00.00E00,1,00.00E00,1,00.00E00,1

4297,4955.27499,40643.19,1,216965.51,1,1909.48,1,00.00E00,1,2099.21,1,12728.89,1,22152.54,1,267499.85,1,1050.47,1,82.64,1,8419.08,1,55472.81,1,00.00E00,1,1315.81,1,00.00E00,1,00.00E00,1,00.00E00,1

4298,4956.37499,37284.31,1,198967.16,1,3064.27,1,409.70,1,3994.58,1,14371.73,1,12907.31,1,219306.73,1,1817.32,1,00.00E00,1,7864.42,1,33509.98,1,95.24,1,1473.71,1,00.00E00,1,00.00E00,1,00.00E00,1

4299,4957.47499,34259.34,1,178593.27,1,1177.38,1,409.70,1,2719.85,1,13007.03,1,7219.50,1,113463.00,1,1217.14,1,74.63,1,6445.98,1,23953.87,1,95.24,1,666.67,1,00.00E00,1,00.00E00,1,00.00E00,1

4300,4958.57499,35371.44,1,160818.42,1,1177.38,1,217.39,1,2895.68,1,14828.81,1,9183.33,1,76602.30,1,1050.47,1,74.63,1,6273.23,1,16353.82,1,00.00E00,1,842.11,1,00.00E00,1,00.00E00,1,00.00E00,1

4301,4959.67499,35771.80,1,169728.74,1,966.05,1,00.00E00,1,2515.90,1,12153.09,1,6489.92,1,77346.46,1,1308.89,1,74.63,1,6173.21,1,10969.48,1,00.00E00,1,736.85,1,00.00E00,1,85.11,1,00.00E00,1

4302,4960.77499,33792.27,1,158889.71,1,577.36,1,00.00E00,1,3855.67,1,14562.04,1,5993.73,1,66629.28,1,1392.23,1,00.00E00,1,4718.46,1,7107.48,1,95.24,1,1000.01,1,00.00E00,1,00.00E00,1,00.00E00,1

4303,4961.87499,36505.81,1,158137.36,1,188.68,1,409.70,1,2858.75,1,10796.60,1,6424.74,1,58645.77,1,958.73,1,74.63,1,4227.50,1,7314.78,1,95.24,1,1052.65,1,00.00E00,1,00.00E00,1,00.00E00,1

4304,4962.97499,33859.00,1,143436.55,1,754.72,1,00.00E00,1,1984.93,1,14440.05,1,3050.36,1,37893.56,1,1300.48,1,82.64,1,2881.92,1,8921.95,1,84.03,1,666.67,1,00.00E00,1,00.00E00,1,00.00E00,1

4305,4964.07499,34125.89,1,142851.62,1,200.00,1,217.39,1,2793.70,1,12663.83,1,3315.25,1,36603.21,1,1392.23,1,74.63,1,4027.48,1,8579.99,1,95.24,1,1017.56,1,00.00E00,1,00.00E00,1,00.00E00,1

4306,4965.17499,38463.22,1,144997.41,1,188.68,1,00.00E00,1,2377.01,1,12362.92,1,4957.22,1,38844.09,1,1567.31,1,00.00E00,1,3718.36,1,5641.43,1,00.00E00,1,491.23,1,00.00E00,1,00.00E00,1,00.00E00,1

4307,4966.27499,39441.97,1,141872.77,1,577.36,1,192.31,1,2491.29,1,14794.65,1,5230.53,1,25132.69,1,1725.57,1,231.90,1,3854.73,1,2562.05,1,95.24,1,877.20,1,00.00E00,1,42.55,1,00.00E00,1

4308,4967.37499,41621.99,1,143511.16,1,377.36,1,00.00E00,1,2225.80,1,13597.47,1,2751.83,1,35687.25,1,1659.06,1,00.00E00,1,4118.40,1,4442.56,1,95.24,1,1070.19,1,00.00E00,1,00.00E00,1,00.00E00,1

4309,4968.47499,40020.33,1,146221.07,1,388.68,1,00.00E00,1,2503.60,1,12896.42,1,3929.14,1,34351.85,1,1317.30,1,00.00E00,1,2809.19,1,4220.31,1,00.00E00,1,491.23,1,00.00E00,1,42.55,1,00.00E00,1

4310,4969.57499,36327.86,1,142797.90,1,00.00E00,1,00.00E00,1,3198.09,1,13174.56,1,3920.73,1,24787.64,1,1033.65,1,82.64,1,3354.69,1,4938.34,1,84.03,1,1491.26,1,00.00E00,1,00.00E00,1,00.00E00,1

4311,4970.67499,34036.93,1,141896.64,1,00.00E00,1,00.00E00,1,2806.01,1,11795.26,1,3746.24,1,18558.75,1,1217.14,1,00.00E00,1,4236.59,1,4782.34,1,263.31,1,771.94,1,00.00E00,1,42.55,1,00.00E00,1

4312,4971.77499,35905.25,1,146236.00,1,766.05,1,00.00E00,1,2148.44,1,13765.01,1,2934.73,1,15687.47,1,1116.99,1,82.64,1,3591.07,1,2850.53,1,252.10,1,912.29,1,00.00E00,1,00.00E00,1,00.00E00,1

4313,4972.87499,38485.47,1,145209.31,1,377.36,1,00.00E00,1,2642.49,1,13338.84,1,3025.13,1,22693.54,1,958.73,1,82.64,1,3918.38,1,4004.48,1,84.03,1,859.66,1,41.84,1,00.00E00,1,00.00E00,1

4314,4973.97499,33658.83,1,130513.32,1,188.68,1,00.00E00,1,2756.78,1,14070.81,1,3630.61,1,16942.64,1,1217.14,1,00.00E00,1,3909.28,1,3147.56,1,369.75,1,929.84,1,00.00E00,1,00.00E00,1,00.00E00,1

4315,4975.07499,35504.89,1,132324.29,1,377.36,1,00.00E00,1,2642.49,1,11486.23,1,3472.93,1,15313.32,1,1675.88,1,00.00E00,1,3854.73,1,3577.09,1,00.00E00,1,859.66,1,00.00E00,1,00.00E00,1,00.00E00,1

4316,4976.17499,36016.47,1,138256.01,1,977.37,1,00.00E00,1,2540.52,1,13205.47,1,3182.81,1,14074.13,1,1317.30,1,74.63,1,4018.39,1,1799.19,1,95.24,1,175.44,1,00.00E00,1,00.00E00,1,00.00E00,1

4317,4977.27499,41377.29,1,138190.36,1,200.00,1,00.00E00,1,2111.52,1,13551.93,1,2444.89,1,16661.35,1,1233.96,1,74.63,1,3972.93,1,3352.71,1,179.27,1,473.69,1,00.00E00,1,00.00E00,1,00.00E00,1

4318,4978.37499,32591.26,1,135158.75,1,00.00E00,1,00.00E00,1,1466.27,1,10723.41,1,3182.81,1,13384.24,1,883.80,1,00.00E00,1,2972.84,1,2472.30,1,84.03,1,666.67,1,52.36,1,00.00E00,1,00.00E00,1

4319,4979.47499,34370.55,1,143973.74,1,200.00,1,217.39,1,1882.96,1,13940.68,1,3746.24,1,12620.06,1,1533.67,1,00.00E00,1,3481.97,1,1895.34,1,190.48,1,877.20,1,00.00E00,1,00.00E00,1,00.00E00,1

4320,4980.57499,37195.34,1,140261.30,1,388.68,1,192.31,1,1948.01,1,12950.10,1,2619.39,1,16950.60,1,1308.89,1,82.64,1,4836.66,1,2162.45,1,263.31,1,1140.37,1,00.00E00,1,00.00E00,1,00.00E00,1

